109850,1891,3,"-"," ","Noch einmal die Ballonphotographie. Prometheus, II Jahrg., Nr. 64 (1890), Berlin, 1891, pp. 184-185, ill. 1. S (9242"
109860,1887,3,"-"," ","Noch ein Unfall. Zeitschr. Luftsch., VI Jahrg., 11 Heft, 1887, Berlin, p. 348. S (9243"
109960,1879,3,"-"," ","Nordpolfarten mit Luftballon. Untergang des ballon captif in Paris. Archiv für Post und Telegraphie, Band VII, 1879, Berlin. (9251"
110050,1903,2,"-"," ","Notable aerial voyages. Aer. World, Vol. 1, No. 7, 1903, Glenville, Ohio, p. 157. S (9256"
110060,1907,2,"-"," ","Notable contests between navigators of the air. Leslie's Weekly, Vol. 105, No. 2722 (Nov. 7, 1907), New York, p. 440, ill. S (9257"
110070,1897,1,"-"," ","Notes on the history of ballooning. La France Aérienne, 13e année, (15-31 mai 1897), Paris. (9258"
110080,1906,4,"-"," ","Note sulle depressioni atmosferiche e sulla rotazione dei venti. Boll. Soc. Aer. Ital., Anno III, N. 7-9 (Lugl.-Sett. 1906), Roma, pp. 257-258. S (9259"
110090,1906,4,"-"," ","Note sull' impiego degli aerostati militari. Boll. Soc. Aer. Ital., Anno III, N. 7-9 (Lugl.-Sett. 1906), Roma, p. 259. S (9260"
110100,1899,1,"-"," ","Note sur l'enlèvement d'un cerf-volant par temps calme au moyen d'une voiture automobile. L'Aéronaute, 32e année, No. 4 (avril 1899), Paris, pp. 87-88. S (9261"
110110,1904,1,"-"," ","Note sur les hélices aériennes. L'Aérophile, 12e année, No. 4 (avril 1904), Paris, pp. 75-79. S (9262"
110120,1852,1,"-"," ","Notice sur l'art aérostatique, par un aéronaute. Toulon (nov. 1852). (9263"
110130,1851,1,"-"," ","Notice sur la direction des aérostats. Amiens, 1851, 8°, pp. 12. (9264"
110140,1907,1,"-"," ","Nouveau (Un) dirigeable français. La Conq. l'Air, 4e année, No. 17 (sept. 1907), Bruxelles, p. 5. S (9265"
110160,1901,1,"-"," ","Nouveau mode d'emploi du cerf-volant en météorologie (traction par un vapeur). Illustration, No. 3056 (30 nov. 1901), p. 347. (9267"
110180,1908,1,"-"," ","Nouveaux exploits d'aéroplane. Cosmos, T. 57, No. 1233, 1908, Paris, p. 282. S (9268"
110220,1908,1,"-"," ","Nouvel (Un) aeronef. La Conq. l'Air, 5e année, No. 10 (mai 1908), Bruxelles, p. 4, figs. 1-2. S (9272"
110240,1893,1,"-"," ","Nouvel (Le) établissement d'aéronautique militaire de Vienne. L'Aéronaute, 26e année, No. 12 (déc. 1893), Paris, pp. 271-274. S (9274"
110260,1907,1,"-"," ","Nouvelle (Une) machine volante. La Conq. l'Air, 4e année, No. 16 (août 1907), Bruxelles, p. 4. S (9276"
110320,1903,2,"-"," ","Novel (A) airship. Aer. World, Vol. 1, No. 7, 1903, Glenville, Ohio, p. 154. S (9282"
110330,1903,2,"-"," ","Novel (A) balloon farm. Aer. World, Vol. 1, No. 10, 1903, Glenville, Ohio, pp. 220-224, ill. S (9283"
110340,1909,2,"-"," ","Novel (A) French aeroplane. Scient. Amer., Vol. 100, No. 23 (June 5, 1909), New York, p. 421, ill. 1. S (9284"
110390,1907,4,"-"," ","Nuova (Una) formula empirica per rappresentare il modo dl variare della radiazione solare col variare dello spessore atmosferico attraversato dai raggi. Boll. Soc. Aer. Ital., Anno IV, N. 12 (Dic. 1907), Roma, pp. 414-415. S (9288"
110420,1906,4,"-"," ","Nuove esperienze di aereodinamica. Boll. Soc. Aer. Ital., Anno III, N. 5-6 (Mag., Giu. 1906). Roma, p. 181. S (9291"
110490,1908,4,"-"," ","Nuovi mottori leggeri per aeronautica. Boll. Soc. Aer. Ital., Anno V, N. 3 (Marzo 1908), Roma, p. 82, figs. 2. S (9298"
1230,1909,2,"-","aerial; propellers","Aerial propellers. Aeronautics, Vol. 4, No. 4 (April 1909), New York, p. 150, figs. 1-3. S (93"
110510,1906,4,"-"," ","Nuovi progetti di esplorazioni aerostatiche polari. Boll. Soc. Aer. Ital., Anno III, N. 1-2 (Gen., Feb. 1906), Roma, p. 39. S (9300"
110520,1908,4,"-"," ","Nuovo (Un) aeroplano Americano. Boll. Soc. Aer. Ital., Anno V, N. 4 (Aprile 1908), Roma, pp. 104-105, figs. 2. S (9301"
110550,1906,4,"-"," ","Nuovo aeroplano per esperienze à Chalais-Meudon. Boll. Soc. Aer. Ital., Anno III, N. 1-2 (Gen., Feb. 1906). Roma. p. 34. S (9304"
110570,1907,4,"-"," ","Nuovo (Il) dirigibile militare inglese 'Nulli Secundus.' Boll. Soc. Aer. Ital., Anno IV, N. 10 (Ott. 1907), Roma, pp. 341-343, figs. 2. S (9306"
110580,1907,4,"-"," ","Nuovo (Il) idroplano C. R. Boll. Soc. Aer. Ital., Anno IV, N. 7 (Luglio 1907), Roma. pp. 251-253, figs. 5. S (9307"
110590,1906,4,"-"," ","Nuovo istituto per l'aviazione. Boll. Soc. Aer. Ital., Anno III, N. 7-9 (Lugl.-Sett. 1906), Roma, pp. 247-248. S (9308"
110610,1905,4,"-"," ","Nuovo metodo di arresto automatico, e fissaggio delle registrazioni meteorografiche. Boll. Soc. Aer. Ital., Anno II, N. 7-9 (Lug.-Set. 1905), Roma, p. 159. S (9310"
110630,1906,4,"-"," ","Nuovo osservatorio aeronautico. Boll. Soc. Aer. Ital., Anno III, N. 5-6 (Mag., Giu. 1906), Roma, p. 178. S (9312"
110640,1906,4,"-"," ","Nuovo (Un) propulsore elicoidale. Boll. Soc. Aer. Ital., Anno III, N. 3-4 (Marzo, Aprile 1906), Roma, pp. 98-99, fig. 1. S (9313"
110650,1906,4,"-"," ","Nuovo (Un) tipo di propulsore ad elica. Boll. Soc. Aer. Ital., Anno III, N. 5-6 (Mag., Giu. 1906), Roma, p. 180, fig. 1. S (9314"
110890,1903,2,"-"," ","Objects of aerial explorations. Aer. World, Vol. 1, No. 8,      1903, Glenville, Ohio, p. 183. S (9335"
110910,1903,2,"-"," ","Observation of monsoons. Aer. World, Vol. 1, No. 12, 1903, Glenville, Ohio, p. 282. S (9336"
110920,1908,1,"-"," ","Observations curieuses sur le vol des oiseaux. La Conq. l'Air, 5e année, No. 22 (nov. 1908), Bruxelles, p. 1. S (9337"
110930,1906,1,"-"," ","Observations en ballon pendant l'éclipse du 30 août 1905. Rapport de la mission aéronautique envoyée, par le ministère de l'instruction publique à l'effet d'observer en ballon l'éclipse totale de soleil du 30 août 1905, dans la région de Constantine (Algerie). L'Aérophile, 14e année, No. 2 (fév. 1906), Paris, pp. 38-52, ills. 14. S (9338"
111240,1906,4,"-"," ","Officine di costruzione d'apparecchi di aviazione. Boll. Soc. Aer. Ital., Anno III, N. 3-4 (Marzo, Aprile 1906), Roma, pp. 84- 85. S (9363"
111310,1908,2,"-"," ","Old (The) and the new. Ballooning as a sport. Motor World, Vol. 4, No. 174 (N. S.), 1908, London, pp. 589-590, ill. S (9367"
111450,1909,2,"-"," ","On teaching the young idea. Flight, Vol. 1, No. 17 (April 1909), London, pp. 231-232. S (9377"
111460,1879,2,"-"," ","On the abolition of the top valve of the balloon. Fourteenth Annual Report of the Aëronautical Society of Great Britain, 1879, Greenwich, [n. d.], pp. 60-74, figs. 1-6. S (9378"
111470,1909,2,"-"," ","On the offering of prizes. Flight, Vol. 1, No. 16 (April 1909), London, pp. 215-216. S (9379"
111490,1909,2,"-"," ","Opening of the sporting season. Flight, Vol. 1, No. 21 (May 1909), London, p. 288. S (9381"
111510,1903,3,"-"," ","Opfer (Die) der Luftschiffahrt 1902. Wien. Luftsch. Zeit., II Jahrg., Nr. 3 (März 1903), Wien, pp. 43-44. S (9383"
111580,1908,1,"-"," ","Orage (L') du 12 juillet. Publ. Pop. Mens. Stat. Météor. Mogimont, T. 3, No. 2 (août 1908), Obourg, Belgique, pp. 449-451. S (9388"
111620,1886,2,"-"," ","Organs of flight. American Naturalist, Vol. 20, No. 9 (Sept. 1886), Philadelphia, pp. 815-816. S (9392"
111650,1909,3,"-"," ","Orientierungsvorschlag. Ill. Aër. Mitt., XIII Jahrg., 1 Heft (Jan. 1909), Berlin, pp. 36-37. S (9394"
111660,1903,2,"-"," ","Original (An) method of balloon propulsion. Aer. World, Vol. 1, No. 8, 1903, Glenville, Ohio, p. 187. S (9395"
111670,1905,1,"-"," ","Origines (Les) du gaz d'éclairage et les ballons. L'Aérophile, 13e année, No. 1 (jan. 1905), Paris, pp. 10-19, ills. 3. S (9396"
1240,1908,2,"-","aerial; propellers; automobiles; propulsion","Aerial propellers for automobiles. Pop. Mech., Vol. 10, No. 7 (July 1908), Chicago, pp. 463-464, ills. 2. S (94"
111790,1909,4,"-"," ","Ormeggio e stabilità di un dirigibile con forti venti. Riv. Techn. Aer. Boll. Soc. Aer. Ital., Anno VI, N. 1-4 (Gen.-Aprile 1909), Roma, pp. 37-40; 78-79; 117-120; 152-155; figs. 1-24. S (9408"
111800,1902,2,"-"," ","Ornithological observations from balloons. Aer. World, Vol. 1, No. 2, 1902, Glenville, Ohio, p. 23. S (9409"
111880,1907,1,"-"," ","Orthoptère (L') belge. La Conq. l'Air, 4e année, No. 24 (15 déc. 1907), Bruxelles. S (9413"
111890,1908,1,"-"," ","Orthoptère (L') belge. La Conq. l'Air, 5e année, No. 1 (jan. 1908), Bruxelles, p. 3. S (9414"
111980,1905,4,"-"," ","Osservazioni aerostatiche per l'eclisse solare del 30 agosto. Boll. Soc. Aer. Ital., Anno II, N. 3-4 (Marzo, Aprile 1905), Roma, pp. 62-63. S (9419"
112100,1908,2,"-"," ","Our biggest balloons. Aeronautics, Vol. 3, No. 2, 1908, New York, p. 42. S (9428"
112110,1897,2,"-"," ","Our war balloons. The Rambler (June 1897), ill. (9429"
112130,1903,2,"-"," ","Over ocean balloon voyages. Aer. World, Vol. 1, No. 8, 1903, Glenville, Ohio, p. 191. S (9431"
112150,1905,3,"-"," ","Ozeanprojekte. Wien. Luftsch. Zeit., IV Jahrg., Nr. 3-4 (März, April 1905), Wien, pp. 50-52; 73-74. S (9432"
112640,1908,4,"-"," ","Pallone (Il) libero e la sua manovra. Suppl. Sport Boll. Soc. Aer. Ital., Anno V, N. 9 (Sett. 1908), Roma, pp. 10-12. S (9476"
112650,1906,4,"-"," ","Palloni-piloti torpedini. Boll. Soc. Aer. Ital., Anno III, N. 7-9 (Lugl.-Sett. 1906), Roma, p. 259. S (9477"
1250,1903,2,"-","aerial; torpedo","Aerial torpedo. Aer. World, Vol. 1, No. 7, 1903, Glenville, Ohio, p. 153. S (95"
113140,1908,3,"-"," ","Pariser (Der) 'Grand Prix.' Wien. Luftsch. Zeit., VII Jahrg., Nr. 11 (nov. 1908), Wien, pp. 270-271. S (9511"
113150,1907,3,"-"," ","Pariser (Der) 'Grand Prix.' Neunzehn Ballons. Wien. Luftsch. Zeit., VI Jahrg., Nr. 11 (Nov. 1907), Wien, pp. 231-232. S (9512"
113250,1908,1,"-"," ","Paroles en l'air. Mille kilomètres en aéroplane. La Rev. Aviat., 3e année, No. 22 (15 sept. 1908), Paris, p. 12. S (9519"
11480,1909,2,"-"," ","At Morris Park. Boker, triplane; G. H. Curtiss, aeroplane; C. J. Hendrickson, glider. Aeronautics, Vol. 4, No. 5 (June 1909), New York, pp. 189-190, ills. 3. S (955"
11500,1909,2,"-"," ","At Morris Park. The Curtiss flyer, Kimball aeroplane, Boker triplane. Beach, Triaca and Lawrence aeroplanes, L. R. Adams glider, etc. Aeronautics, Vol. 4, No. 3 (March 1909), New York, pp. 104-107, ills. 3. S (957"
11510,1905,3,"-"," ","Atmosphärischer Kongress ' in Lüttich. (2e Congrès international d l'Atmosphère à Liège 1905.) Wien. Luftsch. Zeit., IV Jahrg., Nr. 4 (April 1905), Wien, pp. 70-72. S (958"
11530,1903,2,"-"," ","Atmosphere (The) above London. Aer. World, Vol. 1, No. 8, 1903, Glenville, Ohio, p. 185. S (959"
114240,1785,2,"-"," ","Pensées sur l'avancement de l'aérostation ou l'art de voyager dans l'atmosphère, avec la description d'une machine que l'on construit actuellement sur des principes différents de ceux qui ont été adoptés jusqu'à présent. London, 1785. (9590"
114260,1908,2,"-"," ","Percentage of leakage through balloon cloth. Aeronautics, Vol. 3, No. 2, 1908, New York, p. 40. S (9592"
114270,1904,4,"-"," ","Perche un' ascensione libera duri poche ore. Boll. Soc. Aer. Ital., Anno I, N. 3 (Sett. 1904), Roma, pp. 54-56. S (9593"
114280,1906,4,"-"," ","Perdita (La) dell' aerostato 'Sparviero' a Napoli. Boll. Soc. Aer. Ital., Anno III, N. 7-9 (Lugl.-Sett. 1906), Roma, pp. 217-218, ill. 1. S (9594"
114290,1908,2,"-"," ","Perfect (A) aeronautic motor. American Aeronaut, Vol. 1, No. 6, 1908, St. Louis, pp. 244-245, ill. S (9595"
1260,1902,2,"-","Aerial Transit Company; steam; aerial; machine; steam engine","Aerial (The) Transit Company's steam aerial machine. Aer. World, Vol. 1, No. 3, 1902, Glenville, Ohio, p. 55, ill. S (96"
11590,1908,2,"-"," ","Atmospheric Electricity. Its dangers for the balloonist. Scient. Amer. Suppl., Vol. 66, No. 1716 (Nov. 21, 1908), New York, p. 324, figs. 1-10. S (960"
114360,1908,4,"-"," ","Per i concorsi di aeroplani e dirigibili. Boll. Soc. Aer. Ital., Anno V, N. 11 (Nov. 1908), Roma, p. 382, figs. 1-2. S (9602"
114370,1909,2,"-"," ","Peril (Le) aerien. Flight, Vol. 1, No. 17 (April 1909), London, p. 239, ill. 1. S (9603"
114820,1906,4,"-"," ","Peripezie (Le) del Rallie-Ballon 'Gladiator.' Boll. Soc. Aer. Ital., Anno III, N. 3-4 (Marzo, Aprile 1906), Roma, p. 79. S (9605"
114930,1908,4,"-"," ","Per la forma delle estremità ogivali dei dirigibili. Boll. Soc. Aer. Ital., Anno V, N. 12 (Dic. 1908), Roma, pp. 415-417, fig. 1. S (9608"
114960,1906,4,"-"," ","Per lo studio del regime dei venti sulle Alpi. Boll. Soc. Aer. Ital., Anno III, N. 10-12 (Ott.-Dic. 1906), Roma, pp. 279-281, ill. 2. S (9611"
115260,1906,4,"-"," ","Pesci (I) volanti dell' Oceano Indiano. Boll. Soc. Aer. Ital., Anno III, N. 7-9 (Lugl.-Sett. 1906), Roma, pp. 254-255, fig. 2. S (9635"
11630,1899,2,"-"," ","Attempted (The) voyage to Paris. Aër. Journ., Vol. 3, No. 9, 1899, London, pp. 19. S (964"
115470,1892,3,"-"," ","Petroleum-Motoren und Aluminium in Anwendung auf die neuere Flugtechnik. Zeitschr. Luftsch., XI Jahrg., 1 Heft, 1892, Berlin, pp. 24-25. S (9646"
11640,1902,2,"-"," ","Attempt to cross the channel. Aer. World, Vol. 1, No. 5, 1902, Glenville, Ohio, p. 115. S (965"
11650,1902,2,"-"," ","Attempt to cross the channel in a balloon. Aer. World, Vol. 1, No. 5, 1902, Glenville, Ohio, pp. 105-106. S (966"
11660,1907,1,"-"," ","Atterrissage (L') des ballons belges dans le Sud-Ouest. La Conq. l'Air, 4e année, No. 19 (oct. 1907), Bruxelles, pp. 5-6. S (967"
11670,1909,1,"-"," ","Atterrissage (L') des ballons étrangers en France. La Conq. l'Air, 6e année. No. 9 (mai 1909), Bruxelles, p. 8. S (968"
11680,1907,4,"-"," ","Atti della Sezione Torinese della S. A. I. 1905-1906. Boll. Soe. Aer. Ital., Anno IV, N. 2 (Feb. 1907); Roma, pp. 54-72. S (969"
1270,1903,2,"-","aerial; trips; travel; night","Aerial trips by night. Aer. World, Vol. 1, No. 12, 1903, Glenville, Ohio, p. 288. S (97"
11700,1894,2,"-"," ","Attitude (The) of the Patent Office toward flying-machine inventors. Aeronautics, Vol. 1, No. 7 (April 1894), New York, p. 86. S (970"
116310,1908,1,"-"," ","Photographie aéronautique. La Conq. l'Air, 5e année, No. 1 (jan. 1908), Bruxelles, p. 3, ill. 1. S (9720"
116320,1905,3,"-"," ","Photographie der Luftschiffersonne. Ill. Aër. Mitt., IX Jahrg., 2 Heft (Feb. 1905), Strassburg, p. 50. S (9721"
116330,1901,1,"-"," ","Photographie (La) en ballon. L'Aérophile, 9e année, No. 9 (sept. 1901), Paris, pp. 231-232. S (9722"
116340,1901,1,"-"," ","Photographie (La) en ballon. L'Aérophile, 9e année, No. 10 (oct. 1901), Paris, p. 252. S (9723"
116350,1890,3,"-"," ","Photographie (Die) im Papierdrachen. Berlin, 1890, 8º, pp. 3. (9724"
116400,1900,3,"-"," ","Photographisches Registriren. Ill. Aër. Mitt., Nr. 3 (Juli 1900), Strassburg, p. 84. S (9729"
116420,1902,2,"-"," ","Photography from a balloon. Aer. World, Vol. 1, No. 1, 1902, Glenville, Ohio, pp. 14-15. (9730"
116430,1902,2,"-"," ","Photography from a balloon. Aer. World, Vol. 1, No. 3, 1902, Glenville, Ohio, pp. 58-59. S (9731"
116560,1909,2,"-"," ","Pictorial history of flight. Souv. Suppl. Flight., Vol. 1, No. 12 (March 19, 1909), London, pp. 1-16, ills. 38. S (9742"
48060,1904,1,"-"," ","Pile (La) mixte 'l'Energique.' L'Aérophile, 12e année, No. 7 (juil. 1904), Paris, p. 166. S (9761"
116920,1909,2,"-"," ","Pioneer (A) difficulty, and a 'Flight' offer. Flight, Vol. 1, No. 7 (Feb. 1909), London, pp. 87. S (9770"
116930,1888,3,"-"," ","Pioniere (Die) der Luftschifffahrt. Naturwiss. Techn. Umschau., IV, 1888, Düsseldorf, p. 840. (9771"
116980,1907,2,"-"," ","Piriform Balloons. Aeronautics, Suppl. Knowl. Scient. News, Vol. 1, No. 1 (Dec. 1907), London, p. iv. S (9773"
117100,1903,2,"-"," ","Pittsburg (The) airship. Aer. World, Vol. 1, No. 11, 1903, Glenville, Ohio, pp. 261. S (9782"
117230,1909,2,"-"," ","Plans for a United States aerial navy. Harper's Weekly, Vol. 53 (June 12, 1909), New York, p. 10. (9789a"
11790,1900,3,"-"," ","Auffahrt des Zeppelin'schen Luftfahrzeuges am 2. Juli 1900. (Bericht von Zeppelin.) Zeitschr. Ver. Deutsch. Ing., Band XLIV, 1900, Berlin, pp. 1035-1036. (979"
117250,1882,3,"-"," ","Plate. Luftschiff mit Lenkvorrichtung. Patentschriften, No. 20811 (Mai 1882), Berlin. (9790"
117260,1909,1,"-"," ","Plate-Forme (Une) étoilée pour l'essor des aeroplanes. L'Aéronaute, 42e année, No. 498 (15 juin 1909), Paris, pp. 11-12, fig. 1. (9790a"
1280,1903,2,"-","aerial; railroad; flyers","Aerial vs. railroad flyers. Aer. World, Vol. 1, No. 10, 1903, Glenville, Ohio, pp. 227-228, ill. S (98"
11810,1896,3,"-"," ","Auflösung der Wiener privat-aëronautischen Anstalt. Zeitschr. Luftsch., XV Jahrg., 2-3 Heft, 1896, Berlin, p. 76. S (980"
11830,1892,3,"-"," ","Aufruf der Oesterreichischen Gesellschaft für Meteorologie zwecks Erhaltung des Sonnblick-Observatoriums. Zeitschr. Luftsch., XI Jahrg., 9 Heft, 1892, Berlin, pp. 242-246. S (981"
11840,1891,3,"-"," ","Aufstieg des ballons 'Jourdan.' Prometheus, II Jahrg., Nr. 59 (1890), Berlin, 1891, p. 111. S (982"
11850,1900,3,"-"," ","Aufstieg (Der) des Graf. v. Zeppelin'schen Luftfahrzeugs. Dingl. Polyt. Journ., Band CCCXV, 1900, Stuttgart, pp. 465-467. S (983"
11860,1907,3,"-"," ","Aufstiege (Die) der 'Patrie.' Von Moisson nach Meudon. Ausflug über Paris. Wien. Luftsch. Zeit., VI Jahrg., Nr. 1, 8 (Jan.-Aug. 1907), Wien, pp. 4-5, 159-161. S (984"
117800,1909,2,"-"," ","Plea (A) for British unity. Flight, Vol. 1, No. 4 (Jan. 1909), London, p. 45. S (9842"
117860,1909,1,"-"," ","Plus vite que le vent. Le traineau à voile (1). Cosmos, T. 58, No. 1269 (22 mai 1909), Paris, pp. 580-581, figs. 1-3. (9848"
11870,1909,3,"-"," ","Aufstiege des 'Zeppelin I.' Wien. Luftsch. Zeit., VIII Jahrg., Nr. 6 (März 1909), Wien, pp. 99-100. S (985"
11880,1906,3,"-"," ","Aufstieg (Ein) mit einem bemanntem Drachen auf 800 m. Ill. Aër. Mitt., X Jahrg., 2 Heft (Feb. 1906), Strassburg, pp. 54-55. S (986"
118090,1907,3,"-"," ","Polarforschung und Meteorologie. Wien. Luftsch. Zeit., VI Jahrg., Nr. 9 (Sept. 1907), Wien, pp. 183-184. S (9869"
11890,1902,3,"-"," ","Augsburg (Von) nach Russland. Wien. Luftsch. Zeit., I Jahrg., Nr. 7 (Sept. 1902), Wien, pp. 134-135. S (987"
118100,1903,2,"-"," ","Polar message balloons. Aer. World, Vol. 1, No. 8, 1903, Glenville, Ohio, p. 189. S (9870"
118260,1906,4,"-"," ","Polo Nord (Al) in pallone. Boll. Soc. Aer. Ital., Anno III, N. 3-4 (Marzo, Aprile 1906), Roma, p. 83. (9885"
118670,1909,1,"-"," ","Port-Aviation (A). La Conq. l'Air, 16e année, No. 10 (mai 1909), Bruxelles, p. 2. S (9918"
11970,1907,1,"-"," ","Au Pô1e Nord en ballon. La Conq. l'Air, 4e année, No. 17 (sept. 1907), Bruxelles, p. 6. S (992"
118730,1909,2,"-"," ","Position (The) of the aeronautique industry. Flight, Vol. 1, No. 2 (Jan. 1909), London, pp. 17-18. S (9920"
118740,1884,1,"-"," ","Possibilité de la navigation aérienne. Les Mondes III, T. 7, 1884, Paris, p. 498. (9921"
118750,1904,2,"-"," ","Possibilities (The) of vanadium steel in airship construction. Aër. Journ., Vol. 8, No. 30, 1904, London, p. 44, S (9922"
11990,1894,3,"-"," ","Ausdehnungsgesetz (Das) der Gase, Abhandlungen von Gay-Lussac, Dalton, Dulong und Petit, Rudberg, Magnus, Regnault. (1802-1842.) Hrsg. V. Ostwald, 1894, pp. 211, fig. 33. (993"
12000,1905,3,"-"," ","Aus dem Jahr 1870. Wien. Luftsch. Zeit., IV Jahrg., Nr. 5 (Mai 1905), Wien, pp. 87-89. S (994"
119010,1902,2,"-"," ","Practical flying machines. Aer. Worid, Vol. 1, No. 2, 1902, Glenville, Ohio, pp. 2-3. S (9944"
12010,1909,3,"-"," ","Aus dem Parlament. Wien, Luftsch. Zeit., VIII Jahrg., Nr. 7, 10 (April, Mai 1909), Wien, pp. 113, 161. S (995"
119080,1784,1,"-"," ","Précis historique de la grande expérience faite à Lyon, le 19 janvier 1784. Genève, 1784, pp. 23. (9951"
119180,1907,3,"-"," ","Preisausschreiben (Das) der Motorluftschiff-Studiengesellschaft. Wien. Luftsch. Zeit., VI Jahrg., Nr. 9 (Sept. 1907), Wien, pp. 186-187. S (9954"
119190,1907,3,"-"," ","Preisausschreiben der Motorluftschiff-Studiengesellschaft für Ballonmotoren. Ill. Aër. Mitt., XI Jahrg., 9 Heft (Sept. 1907), Strassburg, pp. 341-344. S (9955"
12020,1884,3,"-"," ","Aus Russland. Zeitschr. Luftsch., III Jahrg., 7 Heft, 1884, Berlin, pp. 215-220. S (996"
119260,1907,1,"-"," ","Premier (Le) dirigeable anglais. ('Nulli secundus.') La Conq. l'Air, 4e année, No. 18 (sept. 1907), Bruxelles, p. 4. S (9960"
119270,1907,1,"-"," ","Premier (Le) dirigeable anglais. Rev. Scient., 5e Sér., T. 8 (2e sem.), No. 14, 1907, Paris, pp. 432-433. S (9961"
119340,1909,2,"-"," ","Present and proposed methods of measuring the efficiency of aeroplane propellers. Scient. Amer. Suppl., Vol. 67, No. 1731 (March 1909), New York, p. 147. (9968"
12030,1884,3,"-"," ","Aus Russland. Zeitschr. Luftsch., III Jahrg., 8 Heft, 1884, Berlin, pp. 244-250. S (996a"
12040,1904,3,"-"," ","Aus St. Louis. Wien. Luftsch. Zeit., III Jahrg., Nr. 12 (Dec. 1904), Wien, pp. 282-283. S (997"
12050,1908,3,"-"," ","Ausschreiben für den 'Lanz-Preis der Lüfte.' Ill. Aër. Mitt., XII Jahrg., 8 Heft (18 April 1908), Berlin, p. 193. WB (998"
119660,1908,1,"-"," ","Problème (Le) du vol mécanique. Les lois de la chute des corps et la résistance de l'air. La Conq. l'Air, 5e année, No. 19 (oct. 1908), Bruxelles, pp. 3-4. S (9989"
12060,1889,3,"-"," ","Aus Spanien. Die Königin-Regentin im Luftballon. Zeitschr. Luftsch., VIII Jahrg., 10 Heft, 1889, BerUn, pp. 237-239. S (999"
119670,1907,2,"-","problem; solution; warning","Problem (The) in solution and a warning. Ballooning and Aeronautics, Vol. 1, No. 5 (May 1907), London, pp. 180-181, ill. S (9990"
119680,1879,2,"-"," ","Problem (The) of flight: Ballooning in arctic exploration. Quart. Journ. Sci., III, Vol. 1, 1879, London, p. 163. (9991"
119690,1903,2,"-"," ","Problems for aeronauts. Aer. World, Vol. 1, No. 7, 1903, Glenville, Ohio, pp. 149-150, ill. S (9992"
119720,1791,1,"-"," ","Procès-verbal très intéressant du voyage aérien qui a eu lieu aux Champs-Élysées, le 18 septembre 1791, jour de la proclamation de la constitution. Paris, 1791, 8°, pp. 18. (9995"
87280,1905,1,"-","'Lebaudy'","'Lebaudy' (Le). L'Aéronautique, 4e année, No. 15 (oct. 1905), Paris, pp. 75. S (7327"
87290,1906,1,"-","'Lebaudy'","'Lebaudy' (Le). L'Aéronautique, 5e année, No. 16 (jan. 1906), Paris, pp. 91-92. S (7328"
125300,1907,2,"-","Margherita of Savoy; Roma; challenge cup; cup; contest; competition; ballooning; 'Roma'","'Roma.' The 'Margherita of Savoy' challenge cup. Ballooning and Aeronautics, Vol. 1, No. 2 (Feb. 1907), London, pp. 64-65, ill. S (10468"
155640,1906,2,"Grey, Charles G.","Grey, Charles G.; 'White Flyer'; motor; aeroplane; Wright brothers; accomplished; means; effected; how; practice","[Wright Brothers.] The 'White Flyer' -- The motor driven aeroplane of the Brothers Wright. States what the Wright Brothers have accomplished, the means by which they have effected it, etc. Autom. Journ., No. 261, Vol. 11, No. 1 (Jan. 6, 1906), London, pp. 17-20, ills. 2. S (12994"
145300,1902,2,"-"," ","Two hundred thousand dollars in prizes for airships. Scient. Amer., Vol. 86, No. 5 (Feb. 1, 1902), New York, p. 69. S (12115"
12760,1890,3,"A-Z"," ","A-Z. Die Thatsache der lenkbaren Luftschiffahrt und ihre Verwendung f. Militärzwecke. Leipzig, 1890, 8°, pp. 15. (1055"
40,1909,1,"A., E.H."," ","A., E. H. Chronique. La Rev. Aviat., 4e année, No. 27 (1re fév. 1909), Paris, pp. 1-3. S (1"
50,1908,1,"A., E.H."," ","A., E. H. Farman s'entraîne au camp de châlons. La Rev. Aviat., 3e année, No. 25 (15 déc. 1908), Paris, pp. 10-11. S (2"
60,1857,1,"A., E.M."," ","A., E. M. L'oiseau monstre ou la navigation aérienne. Paris, 20 mars 1857, 8º, pp. 8, fig. 1. (3"
70,1866,2,"A., F.D.","A., F.D.; essay; flying","A., F. D. 'Essay on flying.' First Annual Report of the Aeronautical Society of Great Britain, 1866, London and New York, [n. d.], pp. 49-56. S (4"
80,1909,1,"A., J. d'","A., J. d'; conquest; air; assured; success; prediction","A., J. d'. La conquête de l'air assurée. La Conq. l'Air, 16e année, No. 10 (mai 1909), Bruxelles, p. 2. S (5"
130,1908,3,"A., R."," ","A., R. Durch die Lüfte über das schlesische Hochgebirge. Ill. Aër. Mitt., XII Jahrg., 16 Heft (Aug. 1908), Berlin, pp. 476-477. WB (6"
150,1877,4,"Abate, Stanislao"," ","Abate, Stanislao. La direzione delle macchine aerostatiche per invenzione del medesimo. Salerno, 1877, 8º pp. 8. (7"
310,1908,2,"Abbe, Cleveland","Abbe, Cleveland; aeronaut; meteorology","Abbe, Cleveland. What the aeronaut can do for meteorology. Aeronautics, Vol. 2, No. 4, 1908, New York, pp. 12-13. S (22"
